Campaign,Ad Group,Keyword,Criterion Type,Type,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,not making ice,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Repair,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Repair,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Repair,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Repair,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Repair,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Service,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Service,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Service,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Service,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Service,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Near Me,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Near Me,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Near Me,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Near Me,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Near Me,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Same Day,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Same Day,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Same Day,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Same Day,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Same Day,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Emergency,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Emergency,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Emergency,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Emergency,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Emergency,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Mechanic,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Mechanic,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Mechanic,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Mechanic,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Mechanic,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,not making ice,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Warm,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Warm,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Warm,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Warm,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Warm,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Beeping Noise,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Beeping Noise,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Beeping Noise,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Beeping Noise,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Beeping Noise,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Error Code,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Error Code,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Error Code,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Error Code,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Error Code,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,door,Broad,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,gasket,Broad,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,seal,Broad,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,hinge,Broad,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,handle,Broad,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,parts,Broad,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,manual,Broad,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,how to,Phrase,Ad group negative,Intent/appliance separation v3+
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Berkeley Repair,diy,Broad,Ad group negative,Intent/appliance separation v3+
