Campaign,Keyword,Criterion Type,Type,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 freezer door gasket,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 freezer gasket,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 ice maker,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 light bulb,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 price,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 s2,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650 specs,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 650s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 680,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 680 ice maker troubleshooting,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 685 price,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 685 s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 685 water filter,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 690,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 690 price,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 690 refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 695,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 695 price,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 695 water filter,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700 series,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700 series drawers,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700 tr,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 7006999,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 7007067,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700bf freezer drawers,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700br,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700br specs,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700tc for sale,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700tc price,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700tci,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 700tf,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 7012333,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 7023628,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 7023812,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 7042798,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 72 inch refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 736 tc,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 736tc,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 736tci,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero 736tci 3,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero a c recharge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero accessories,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air conditioning,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air filter,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air filter indicator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air filters,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air purification,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air purification cartridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air purification cartridge 7007067,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air purification cartridge 7042798,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air purification system,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air purifier,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero air purifier filter,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero alarm symbols,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero all refrigerator 36,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero and wolf,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero and wolf appliances,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero appliance,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero appliance care,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero appliance handles,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero appliance pulls,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero appliances near me,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero appliances usa,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero arizona,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bar refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bath,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero beer fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero beverage center,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero beverage center 24,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero beverage centre,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero beverage cooler,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero beverage drawers,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero beverage fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 30u,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 30u o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 36f o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 36u o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 36u o rh,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 36ufd,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 42s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 42sd,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 42sd s th,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 42sid,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 42ufdid s ph,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48 light bulb,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48s o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48s s ph,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48sd o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48sd s th,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48sid,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48sid s ph,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi 48sid s th,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi36ufd,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bi42s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero boise,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bottom freezer,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero bottom freezer refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero br700,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero brand,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero brand refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero brand refrigerators,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero built in,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero built in fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero built in refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero built in refrigerator 36,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero built in refrigerator 42,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero built in refrigerator 48,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero built in refrigerators,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero butter shelf,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cabinet fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cabinet refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero care,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero care plus,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cartridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero certification,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero certified installer,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero certified repair,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl3650u o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl3650ufd o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl3650ufd s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl3650ufdid o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl3650ufdid s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4250sid o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4250ufd o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4250ufdid o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4250ufdid s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4250ufdid s p,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850s o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850s s,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850s s p,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850sd s p,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850sid,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850sid o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850sid s p,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850ufdid,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850ufdid o,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cl4850ufdid s p,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero classic 42,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero classic 48,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero classic refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero classic series refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero classic side by side,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column freezer,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column freezer 36,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column refrigerator 30 inch,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column refrigerator and freezer,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero column refrigerators,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero columns,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero com,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero com specs,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero commercial fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero compact refrigerators,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero company,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero company headquarters,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero compressor,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero compressor price,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero compressor replacement cost,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero contact,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero contact number,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero contact us,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero control board,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero control panel blank,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero control panel symbols,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cooktop,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero coolers,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero corp,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero corporation,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero costa mesa,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero costs,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cove,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero cove wolf,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero crisper drawer disassembly,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero custom fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero custom panels cost,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dairy compartment,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dairy storage component,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec1850fi,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec1850fi l,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec2450fi,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec2450fi l,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec2450r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3050fi l,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3050r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3050r r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3050rid,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3050rid r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3650r r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3650rid,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero dec3650rid r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero defrost thermostat,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero defrost timer,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero designer,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero designer 36 refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero designer refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero designer series,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero designer series 36,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero designer series refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero det3050ci,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero det3650ci,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero det3650ci l,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero det3650ciid,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero det3650ciid l,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero det3650ciid r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero det3650ciidr,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450bg,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450bg l,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450bg r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450bgr,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450ci,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450r,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450r ada,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450ro,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450w,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero deu2450wr,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero device,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero discounts,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero distributor,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero distributor near me,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero door gasket,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero door handle set screw,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero door seal,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero double door fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero double door refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,sub zero drain tube,Exact,Campaign negative,Expanded negative control
