Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Francisco Repair,sub zero service san francisco ca,Exact,42.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo San Francisco Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit repair emergency,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit service emergency,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit service emergency,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit repair today,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit repair today,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit service today,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit service today,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero near me visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero near me visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician local visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician local visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit bay area visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit bay area visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician today visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician today visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance same day visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance same day visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician emergency visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician emergency visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero urgent visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero urgent visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician in my area visit,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician in my area visit,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit near me support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit near me support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician local support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician local support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance bay area support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance bay area support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician today support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician today support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero same day support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero same day support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician emergency support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician emergency support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit urgent support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit urgent support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician in my area support,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician in my area support,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance near me service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance near me service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician local service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician local service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero bay area service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero bay area service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician today service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero appliance technician today service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit same day service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero unit same day service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician emergency service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero technician emergency service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance urgent service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero appliance urgent service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician in my area service,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,sub zero unit technician in my area service,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero near me call,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,technician for sub zero near me call,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Technician | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman sub zero,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman sub zero,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero local repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero local repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,local repairman sub zero,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,local repairman sub zero,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repairman near me repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repairman near me repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman near me sub zero,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman near me sub zero,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,appliance repairman sub zero,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,appliance repairman sub zero,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,service repairman sub zero,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,service repairman sub zero,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair near me repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair near me repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service near me repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service near me repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair local repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair local repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service local repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service local repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair bay area repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair bay area repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service bay area repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service bay area repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair same day repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair same day repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service same day repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service same day repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair emergency repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair emergency repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service emergency repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service emergency repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair today repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero repair today repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service today repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero service today repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman sub zero appliance,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman sub zero appliance,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance local repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance local repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,local repairman sub zero appliance,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,local repairman sub zero appliance,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repairman near me repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repairman near me repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman near me sub zero appliance,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,repairman near me sub zero appliance,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance appliance repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance appliance repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,appliance repairman sub zero appliance,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,appliance repairman sub zero appliance,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,service repairman sub zero appliance,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,service repairman sub zero appliance,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair near me repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair near me repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service near me repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service near me repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair local repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair local repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service local repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service local repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair bay area repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair bay area repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service bay area repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance service bay area repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair same day repairman,Exact,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,sub zero appliance repair same day repairman,Phrase,39.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Core Repairman | Phrase
